@relation external-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute MW numeric
@attribute AMW numeric
@attribute Mp numeric
@attribute stdMW numeric
@attribute stdP numeric
@attribute nTA numeric
@attribute RBF numeric
@attribute nS numeric
@attribute nHM numeric
@attribute nX numeric
@attribute H_percent numeric
@attribute C_percent numeric
@attribute N_percent numeric
@attribute O_percent numeric
@attribute max_conj_path numeric
@attribute totalcharge numeric
@attribute nCIR numeric
@attribute nIR numeric
@attribute nFR numeric
@attribute RFD numeric
@attribute RCI numeric
@attribute NNRS numeric
@attribute nR05 numeric
@attribute nR06 numeric
@attribute nR07 numeric
@attribute nR10 numeric
@attribute D/Dtr05 numeric
@attribute D/Dtr06 numeric
@attribute D/Dtr09 numeric
@attribute D/Dtr11 numeric
@attribute DECC numeric
@attribute Wap numeric
@attribute PHI numeric
@attribute MAXDN numeric
@attribute DELS numeric
@attribute TIE numeric
@attribute Psi_e_A numeric
@attribute Psi_e_0 numeric
@attribute LOC numeric
@attribute C1SP2 numeric
@attribute C2SP2 numeric
@attribute C3SP2 numeric
@attribute C1SP3 numeric
@attribute C2SP3 numeric
@attribute C4SP3 numeric
@attribute SRW07 numeric
@attribute piPC05 numeric
@attribute PCR numeric
@attribute AAC numeric
@attribute IVDE numeric
@attribute Vindex numeric
@attribute Yindex numeric
@attribute IC1 numeric
@attribute IC2 numeric
@attribute IC5 numeric
@attribute SIC0 numeric
@attribute SIC2 numeric
@attribute CIC1 numeric
@attribute CIC5 numeric
@attribute BIC3 numeric
@attribute BIC5 numeric
@attribute SpMAD_A numeric
@attribute J_D numeric
@attribute Acon numeric
@attribute STN_L numeric
@attribute SpPosA_L numeric
@attribute SM3_X numeric
@attribute SM5_X numeric
@attribute SpMaxA_Dt numeric
@attribute Wi_D/Dt numeric
@attribute WiA_D/Dt numeric
@attribute H_D/Dt numeric
@attribute J_D/Dt numeric
@attribute Chi_Dz(m) numeric
@attribute J_Dz(m) numeric
@attribute SM1_Dz(m) numeric
@attribute SM1_Dz(p) numeric
@attribute SM2_Dz(p) numeric
@attribute Chi_Dz(i) numeric
@attribute AVS_B(m) numeric
@attribute SpMaxA_B(m) numeric
@attribute SM6_B(m) numeric
@attribute SpPosA_B(p) numeric
@attribute SpDiam_B(p) numeric
@attribute SpMAD_B(p) numeric
@attribute SM4_B(p) numeric
@attribute ATS4p numeric
@attribute ATSC0m numeric
@attribute ATSC4m numeric
@attribute ATSC5m numeric
@attribute ATSC0i numeric
@attribute MATS1m numeric
@attribute MATS2m numeric
@attribute MATS3m numeric
@attribute MATS4m numeric
@attribute MATS5m numeric
@attribute MATS6m numeric
@attribute MATS7m numeric
@attribute MATS8m numeric
@attribute MATS1p numeric
@attribute MATS2p numeric
@attribute MATS3p numeric
@attribute MATS4p numeric
@attribute MATS5p numeric
@attribute MATS6p numeric
@attribute MATS7p numeric
@attribute MATS8p numeric
@attribute MATS1i numeric
@attribute MATS2i numeric
@attribute MATS3i numeric
@attribute MATS4i numeric
@attribute MATS5i numeric
@attribute MATS6i numeric
@attribute MATS7i numeric
@attribute MATS8i numeric
@attribute GATS1m numeric
@attribute GATS2m numeric
@attribute GATS3m numeric
@attribute GATS4m numeric
@attribute GATS5m numeric
@attribute GATS6m numeric
@attribute GATS7m numeric
@attribute GATS8m numeric
@attribute GATS1p numeric
@attribute GATS2p numeric
@attribute GATS3p numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute GATS6p numeric
@attribute GATS7p numeric
@attribute GATS1i numeric
@attribute GATS2i numeric
@attribute GATS3i numeric
@attribute GATS4i numeric
@attribute GATS5i numeric
@attribute GATS6i numeric
@attribute GATS7i numeric
@attribute GATS8i numeric
@attribute GGI5 numeric
@attribute JGI1 numeric
@attribute SpMax3_Bh(m) numeric
@attribute SpMax4_Bh(m) numeric
@attribute SpMax2_Bh(p) numeric
@attribute SpMax1_Bh(i) numeric
@attribute SpMax2_Bh(i) numeric
@attribute SpMin2_Bh(m) numeric
@attribute SpMin1_Bh(p) numeric
@attribute SpMin1_Bh(i) numeric
@attribute SpMin3_Bh(i) numeric
@attribute P_VSA_LogP_2 numeric
@attribute P_VSA_LogP_3 numeric
@attribute P_VSA_LogP_4 numeric
@attribute P_VSA_LogP_5 numeric
@attribute P_VSA_LogP_6 numeric
@attribute P_VSA_LogP_7 numeric
@attribute P_VSA_LogP_8 numeric
@attribute P_VSA_MR_2 numeric
@attribute P_VSA_MR_5 numeric
@attribute P_VSA_MR_7 numeric
@attribute P_VSA_MR_8 numeric
@attribute P_VSA_m_4 numeric
@attribute P_VSA_e_3 numeric
@attribute P_VSA_p_3 numeric
@attribute P_VSA_i_2 numeric
@attribute P_VSA_s_1 numeric
@attribute P_VSA_s_3 numeric
@attribute P_VSA_s_6 numeric
@attribute P_VSA_ppp_D numeric
@attribute P_VSA_ppp_con numeric
@attribute P_VSA_ppp_cyc numeric
@attribute P_VSA_charge_2 numeric
@attribute P_VSA_charge_3 numeric
@attribute P_VSA_charge_4 numeric
@attribute P_VSA_charge_5 numeric
@attribute P_VSA_charge_6 numeric
@attribute P_VSA_charge_7 numeric
@attribute P_VSA_charge_9 numeric
@attribute P_VSA_charge_10 numeric
@attribute P_VSA_charge_11 numeric
@attribute P_VSA_charge_12 numeric
@attribute P_VSA_charge_13 numeric
@attribute P_VSA_charge_14 numeric
@attribute Eta_beta numeric
@attribute Eta_beta_A numeric
@attribute Eta_C_A numeric
@attribute Eta_F_A numeric
@attribute Eta_sh_p numeric
@attribute Eta_sh_y numeric
@attribute Eta_epsi_5 numeric
@attribute Eta_D_epsiA numeric
@attribute Eta_psi1 numeric
@attribute Eta_D_beta numeric
@attribute SpMAD_EA numeric
@attribute SpMaxA_EA(dm) numeric
@attribute SpAD_EA(dm) numeric
@attribute SpMAD_EA(dm) numeric
@attribute SpMAD_EA(ri) numeric
@attribute SpMAD_AEA(ed) numeric
@attribute SpMaxA_AEA(dm) numeric
@attribute SpDiam_AEA(dm) numeric
@attribute SpMAD_AEA(dm) numeric
@attribute Chi0_EA(dm) numeric
@attribute SM10_EA(bo) numeric
@attribute SM02_EA(dm) numeric
@attribute SM03_EA(dm) numeric
@attribute SM09_AEA(ed) numeric
@attribute SM05_AEA(bo) numeric
@attribute SM10_AEA(bo) numeric
@attribute SM12_AEA(ri) numeric
@attribute Eig08_EA(bo) numeric
@attribute Eig02_EA(dm) numeric
@attribute Eig04_EA(dm) numeric
@attribute Eig06_EA(dm) numeric
@attribute Eig08_EA(dm) numeric
@attribute Eig09_EA(dm) numeric
@attribute Eig10_EA(dm) numeric
@attribute Eig11_EA(dm) numeric
@attribute Eig12_EA(dm) numeric
@attribute Eig13_EA(dm) numeric
@attribute Eig14_EA(dm) numeric
@attribute Eig15_EA(dm) numeric
@attribute Eig02_AEA(dm) numeric
@attribute Eig05_AEA(dm) numeric
@attribute Eig12_AEA(dm) numeric
@attribute Eig15_AEA(dm) numeric
@attribute nCp numeric
@attribute nCrs numeric
@attribute nCb- numeric
@attribute nCconj numeric
@attribute nR=Cs numeric
@attribute nR=Ct numeric
@attribute nRCOOH numeric
@attribute nRCOOR numeric
@attribute nRCONHR numeric
@attribute nArCONHR numeric
@attribute nRCONR2 numeric
@attribute nRCO numeric
@attribute nCONN numeric
@attribute nRNH2 numeric
@attribute nArNH2 numeric
@attribute nRNHR numeric
@attribute nArNHR numeric
@attribute nArNR2 numeric
@attribute nROH numeric
@attribute nArOH numeric
@attribute nOHp numeric
@attribute nOHs numeric
@attribute nArOR numeric
@attribute nSO2N numeric
@attribute nArX numeric
@attribute nPyrroles numeric
@attribute nPyrazoles numeric
@attribute nImidazoles numeric
@attribute nThiazoles numeric
@attribute nPyridines numeric
@attribute nPyrimidines numeric
@attribute nHAcc numeric
@attribute C-003 numeric
@attribute C-005 numeric
@attribute C-006 numeric
@attribute C-009 numeric
@attribute C-011 numeric
@attribute C-019 numeric
@attribute C-026 numeric
@attribute C-027 numeric
@attribute C-028 numeric
@attribute C-029 numeric
@attribute C-031 numeric
@attribute C-033 numeric
@attribute C-034 numeric
@attribute C-039 numeric
@attribute C-040 numeric
@attribute C-041 numeric
@attribute C-043 numeric
@attribute C-044 numeric
@attribute H-046 numeric
@attribute H-047 numeric
@attribute H-048 numeric
@attribute H-051 numeric
@attribute H-052 numeric
@attribute H-053 numeric
@attribute O-057 numeric
@attribute O-059 numeric
@attribute O-060 numeric
@attribute N-068 numeric
@attribute N-070 numeric
@attribute N-072 numeric
@attribute N-073 numeric
@attribute N-074 numeric
@attribute F-084 numeric
@attribute Cl-089 numeric
@attribute S-107 numeric
@attribute SssCH2 numeric
@attribute SaaCH numeric
@attribute SsssCH numeric
@attribute SdssC numeric
@attribute SaasC numeric
@attribute SssssC numeric
@attribute SdsN numeric
@attribute SssssN+ numeric
@attribute SaaNH numeric
@attribute SdO numeric
@attribute NsCH3 numeric
@attribute NssCH2 numeric
@attribute NdssC numeric
@attribute NaasC numeric
@attribute NaaaC numeric
@attribute NssssC numeric
@attribute NssNH numeric
@attribute NsssN numeric
@attribute NaaN numeric
@attribute NaasN numeric
@attribute NssO numeric
@attribute NaaO numeric
@attribute NssS numeric
@attribute NaaS numeric
@attribute NddssS numeric
@attribute minssCH2 numeric
@attribute minsssCH numeric
@attribute mindssC numeric
@attribute minaasC numeric
@attribute minssssC numeric
@attribute gmin numeric
@attribute MaxsCH3 numeric
@attribute MaxssCH2 numeric
@attribute MaxdsCH numeric
@attribute MaxaaCH numeric
@attribute MaxsssCH numeric
@attribute MaxdssC numeric
@attribute MaxaasC numeric
@attribute MaxsNH2 numeric
@attribute MaxssNH numeric
@attribute MaxsssN numeric
@attribute MaxaaN numeric
@attribute MaxsOH numeric
@attribute MaxdO numeric
@attribute MaxssO numeric
@attribute gmax numeric
@attribute CATS2D_02_DD numeric
@attribute CATS2D_03_DD numeric
@attribute CATS2D_04_DD numeric
@attribute CATS2D_05_DD numeric
@attribute CATS2D_06_DD numeric
@attribute CATS2D_07_DD numeric
@attribute CATS2D_08_DD numeric
@attribute CATS2D_09_DD numeric
@attribute CATS2D_02_DA numeric
@attribute CATS2D_03_DA numeric
@attribute CATS2D_04_DA numeric
@attribute CATS2D_05_DA numeric
@attribute CATS2D_06_DA numeric
@attribute CATS2D_07_DA numeric
@attribute CATS2D_08_DA numeric
@attribute CATS2D_06_DP numeric
@attribute CATS2D_01_DN numeric
@attribute CATS2D_02_DL numeric
@attribute CATS2D_03_DL numeric
@attribute CATS2D_04_DL numeric
@attribute CATS2D_05_DL numeric
@attribute CATS2D_06_DL numeric
@attribute CATS2D_07_DL numeric
@attribute CATS2D_08_DL numeric
@attribute CATS2D_01_AA numeric
@attribute CATS2D_02_AA numeric
@attribute CATS2D_03_AA numeric
@attribute CATS2D_04_AA numeric
@attribute CATS2D_06_AA numeric
@attribute CATS2D_09_AA numeric
@attribute CATS2D_02_AP numeric
@attribute CATS2D_03_AP numeric
@attribute CATS2D_04_AP numeric
@attribute CATS2D_05_AP numeric
@attribute CATS2D_06_AP numeric
@attribute CATS2D_07_AP numeric
@attribute CATS2D_08_AP numeric
@attribute CATS2D_09_AP numeric
@attribute CATS2D_00_AN numeric
@attribute CATS2D_02_AN numeric
@attribute CATS2D_04_AN numeric
@attribute CATS2D_05_AN numeric
@attribute CATS2D_07_AN numeric
@attribute CATS2D_08_AN numeric
@attribute CATS2D_02_AL numeric
@attribute CATS2D_03_AL numeric
@attribute CATS2D_04_AL numeric
@attribute CATS2D_05_AL numeric
@attribute CATS2D_06_AL numeric
@attribute CATS2D_07_AL numeric
@attribute CATS2D_09_AL numeric
@attribute CATS2D_00_PP numeric
@attribute CATS2D_02_PL numeric
@attribute CATS2D_03_PL numeric
@attribute CATS2D_04_PL numeric
@attribute CATS2D_05_PL numeric
@attribute CATS2D_06_PL numeric
@attribute CATS2D_07_PL numeric
@attribute CATS2D_08_PL numeric
@attribute CATS2D_09_PL numeric
@attribute CATS2D_00_NN numeric
@attribute CATS2D_01_NL numeric
@attribute CATS2D_02_NL numeric
@attribute CATS2D_03_NL numeric
@attribute CATS2D_04_NL numeric
@attribute CATS2D_05_NL numeric
@attribute CATS2D_06_NL numeric
@attribute CATS2D_07_NL numeric
@attribute CATS2D_08_NL numeric
@attribute CATS2D_09_NL numeric
@attribute CATS2D_00_LL numeric
@attribute CATS2D_03_LL numeric
@attribute CATS2D_06_LL numeric
@attribute CATS2D_08_LL numeric
@attribute SHED_DA numeric
@attribute SHED_DP numeric
@attribute SHED_DN numeric
@attribute SHED_DL numeric
@attribute SHED_AA numeric
@attribute SHED_AP numeric
@attribute SHED_AL numeric
@attribute SHED_PN numeric
@attribute SHED_PL numeric
@attribute SHED_NL numeric
@attribute SHED_LL numeric
@attribute T(N..O) numeric
@attribute T(N..S) numeric
@attribute T(N..F) numeric
@attribute T(N..Cl) numeric
@attribute T(O..O) numeric
@attribute T(O..S) numeric
@attribute T(O..F) numeric
@attribute T(O..Cl) numeric
@attribute T(S..Cl) numeric
@attribute T(F..F) numeric
@attribute B01[C-N] numeric
@attribute B01[C-O] numeric
@attribute B01[N-O] numeric
@attribute B01[O-S] numeric
@attribute B02[N-N] numeric
@attribute B02[N-O] numeric
@attribute B02[O-O] numeric
@attribute B03[N-N] numeric
@attribute B03[N-O] numeric
@attribute B03[O-O] numeric
@attribute B03[O-S] numeric
@attribute B04[C-O] numeric
@attribute B04[C-F] numeric
@attribute B04[C-Cl] numeric
@attribute B04[N-N] numeric
@attribute B04[N-O] numeric
@attribute B04[N-Cl] numeric
@attribute B04[O-O] numeric
@attribute B04[O-S] numeric
@attribute B05[C-O] numeric
@attribute B05[C-S] numeric
@attribute B05[N-N] numeric
@attribute B05[N-O] numeric
@attribute B05[N-S] numeric
@attribute B05[N-F] numeric
@attribute B05[N-Cl] numeric
@attribute B05[O-O] numeric
@attribute B05[O-S] numeric
@attribute B06[C-C] numeric
@attribute B06[C-N] numeric
@attribute B06[C-O] numeric
@attribute B06[N-N] numeric
@attribute B06[N-O] numeric
@attribute B06[N-F] numeric
@attribute B06[N-Cl] numeric
@attribute B06[O-O] numeric
@attribute B06[O-S] numeric
@attribute B07[C-C] numeric
@attribute B07[C-N] numeric
@attribute B07[C-O] numeric
@attribute B07[C-S] numeric
@attribute B07[N-N] numeric
@attribute B07[N-O] numeric
@attribute B07[N-S] numeric
@attribute B07[O-O] numeric
@attribute B07[O-S] numeric
@attribute B08[C-C] numeric
@attribute B08[C-N] numeric
@attribute B08[C-O] numeric
@attribute B08[C-S] numeric
@attribute B08[N-N] numeric
@attribute B08[N-O] numeric
@attribute B08[N-F] numeric
@attribute B08[O-O] numeric
@attribute B08[O-S] numeric
@attribute B09[C-C] numeric
@attribute B09[C-N] numeric
@attribute B09[C-O] numeric
@attribute B09[C-S] numeric
@attribute B09[C-Cl] numeric
@attribute B09[N-N] numeric
@attribute B09[N-O] numeric
@attribute B09[O-O] numeric
@attribute B09[O-S] numeric
@attribute B10[C-C] numeric
@attribute B10[C-N] numeric
@attribute B10[C-O] numeric
@attribute B10[C-S] numeric
@attribute B10[C-F] numeric
@attribute B10[C-Cl] numeric
@attribute B10[N-N] numeric
@attribute B10[N-O] numeric
@attribute B10[O-O] numeric
@attribute F01[C-N] numeric
@attribute F01[N-N] numeric
@attribute F01[N-O] numeric
@attribute F02[C-O] numeric
@attribute F02[C-F] numeric
@attribute F02[N-N] numeric
@attribute F02[N-O] numeric
@attribute F02[N-S] numeric
@attribute F02[O-O] numeric
@attribute F03[N-N] numeric
@attribute F03[N-O] numeric
@attribute F03[N-S] numeric
@attribute F03[O-O] numeric
@attribute F04[C-C] numeric
@attribute F04[C-N] numeric
@attribute F04[C-F] numeric
@attribute F04[C-Cl] numeric
@attribute F04[N-N] numeric
@attribute F04[N-O] numeric
@attribute F04[N-S] numeric
@attribute F04[O-O] numeric
@attribute F04[O-S] numeric
@attribute F05[C-Cl] numeric
@attribute F05[N-N] numeric
@attribute F05[N-O] numeric
@attribute F05[N-F] numeric
@attribute F05[O-O] numeric
@attribute F05[O-S] numeric
@attribute F06[C-S] numeric
@attribute F06[C-F] numeric
@attribute F06[C-Cl] numeric
@attribute F06[N-N] numeric
@attribute F06[N-O] numeric
@attribute F06[N-S] numeric
@attribute F06[N-F] numeric
@attribute F06[O-O] numeric
@attribute F06[O-S] numeric
@attribute F07[C-N] numeric
@attribute F07[C-O] numeric
@attribute F07[C-S] numeric
@attribute F07[C-F] numeric
@attribute F07[C-Cl] numeric
@attribute F07[N-N] numeric
@attribute F07[N-O] numeric
@attribute F07[N-S] numeric
@attribute F07[O-O] numeric
@attribute F07[O-S] numeric
@attribute F08[C-C] numeric
@attribute F08[C-S] numeric
@attribute F08[C-F] numeric
@attribute F08[C-Cl] numeric
@attribute F08[N-N] numeric
@attribute F08[N-O] numeric
@attribute F08[N-S] numeric
@attribute F08[N-F] numeric
@attribute F08[O-O] numeric
@attribute F08[O-S] numeric
@attribute F09[C-S] numeric
@attribute F09[C-F] numeric
@attribute F09[C-Cl] numeric
@attribute F09[N-N] numeric
@attribute F09[N-O] numeric
@attribute F09[O-S] numeric
@attribute F10[C-N] numeric
@attribute F10[C-S] numeric
@attribute F10[C-F] numeric
@attribute F10[C-Cl] numeric
@attribute F10[N-N] numeric
@attribute F10[N-O] numeric
@attribute F10[O-O] numeric
@attribute Uc numeric
@attribute TPSA_efficiency numeric
@attribute LOGPcons numeric
@attribute SAscore numeric
@attribute QEDu numeric
@attribute MDEC-14 numeric
@attribute MDEC-44 numeric
@attribute MDEO-22 numeric
@attribute MDEN-12 numeric
@attribute MDEN-13 numeric
@attribute MDEN-22 numeric
@attribute MDEN-23 numeric
@attribute MDEN-33 numeric
@attribute ringChiralCenter numeric
@attribute nLevel8 numeric
@attribute nLevel10 numeric
@attribute phLevel1 numeric
@attribute phLevel2 numeric
@attribute phLevel3 numeric
@attribute arLevel1 numeric
@attribute arLevel3 numeric
@attribute s1_size numeric
@attribute s2_relSize numeric
@attribute s3_relSize numeric
@attribute s4_relSize numeric
@attribute s1_phSize numeric
@attribute s2_phSize numeric
@attribute s3_phSize numeric
@attribute s4_phRelSize numeric
@attribute s2_phRelSize_2 numeric
@attribute s3_phRelSize_2 numeric
@attribute s2_relPathLength_2 numeric
@attribute s2_numSharedNeighbors numeric
@attribute s3_numSharedNeighbors numeric
@attribute s2_numRotBonds numeric
@attribute s3_numRotBonds numeric
@attribute s4_numRotBonds numeric
@attribute s2_numAroBonds numeric
@attribute s3_numAroBonds numeric
@attribute s4_numAroBonds numeric
@attribute s34_size numeric
@attribute Actividad {Act1,Act-1}

@data
320.45,8.2167,0.7241,6.8695,0.3304,1,0.0952,1,1,0,41.0256,46.1538,10.2564,0,13,0,7,1,3,0.2105,1.2105,0.5,1,3,0,0,36.2657,152.8925,136.2729,0,1.1758,16137,3.8211,0.9572,10.7783,24.2498,7.4928,8.4608,0.59,1,11,2,1,1,0,4.9488,6.3637,1.5558,1.5147,1.1212,0.221,0.6426,3.2672,3.9804,4.8558,0.2866,0.7531,2.0182,0.4296,0.8066,0.8498,1.3625,1.4311,0.0526,6.9157,2.2609,0,0.0403,11.7063,103.5826,0.4094,836.984,16.0053,0.3924,2.0405,0.787,-1.1009,9.4575,0.3908,3.8013,0.1805,9.4334,1.331,5.9389,1.6197,6.7301,3.836,12.4321,18.9494,19.7623,0.5366,0.0835,-0.0383,0.0987,-0.0375,-0.0105,-0.0773,-0.2064,-0.1313,0.0068,-0.1646,-0.0522,-0.0758,0.0871,0.121,-0.1226,-0.1458,-0.056,-0.1305,-0.1451,-0.094,0.0702,0.2156,-0.0261,-0.1242,0.6985,1.033,0.6733,0.8323,0.9032,1.1166,1.3932,1.1258,0.8678,1.1446,0.8896,0.9064,0.8004,0.8788,1.2529,1.0909,1.1795,1.1366,1.1082,0.9545,0.8067,1.0082,1.0442,0.7783,0.1154,3.8188,3.4191,3.8489,4.243,3.9358,2.0185,2.0559,1.9281,1.6942,4.6402,85.2862,51.8269,9.8018,2.8372,220.5572,0,23.5422,11.0919,50.1115,32.2195,32.2195,52.0106,141.7916,109.572,0,49.315,50.1115,0,139.2764,149.7521,0,16.7855,0,33.326,108.0295,22.3867,108.0841,2.1441,1.7153,0.6931,0,0,33.25,1.4457,0.71,0.9063,0.0437,0.2974,0.7812,0.1377,0.6364,3.75,1.4945,0.1135,5.9,0.2269,1.4217,1.5277,0.1665,6.3294,1.6201,8.8788,16.054,2.9126,0,17.9653,8.7402,2.5324,3.5699,1.6416,0,0,0,0,0,0,0,0,0,0,0,3.3642,2.2394,0.6235,-0.7002,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1.841,18.8404,0,0,2.0341,0,0,0,0,0,1,2,0,2,4,0,0,0,3,1,0,0,1,0,0,0.8755,0,0,0.7095,0,0.7095,1.972,0.9655,0,2.1611,0,0,1.3246,0,0,0,4.6955,0,0,0,4.6955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,9,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,10,10,0,0,0,0,3.7798,0,8.0031,0,0,0,8.9164,0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,1,0,0,0,2,0,2,0,2,0,1,0,17,12,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4.4594,0.215,4.206,3.7134,0.5567,0,0,0,0,0,1.651,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
292.41,6.9621,0.6743,5.7884,0.3041,3,0.0455,0,0,0,47.619,45.2381,4.7619,2.381,14,0,6,0,3,0.2667,1.2667,0.3333,0,2,1,0,0,77.0637,0,148.5643,0.9091,9689,4.1884,1.6448,12.6347,30.9786,7.6061,8.146,1.3146,0,12,2,4,0,0,2.7081,5.7949,1.433,1.365,1.3946,0.3023,0.953,3.0009,3.6897,4.1659,0.2531,0.6843,2.3914,1.2264,0.7141,0.7308,1.3127,1.8676,0.0812,5.4806,2.1818,0,0,11.5046,93.5054,0.4048,879.7238,19.3355,0.3979,2.3872,0.4285,-1.2238,9.4399,0.4188,3.5786,0.176,9.021,1.2872,5.6379,1.5629,6.5524,4.0116,9.5237,24.0686,27.6998,0.4931,0.0635,0.0882,0.1842,-0.0927,-0.0586,-0.211,-0.4005,-0.0968,-0.0696,0.0521,0.1231,-0.0575,0.0658,-0.0609,-0.3811,-0.2138,-0.2113,0.0924,0.0567,-0.0342,0.0901,0.0093,-0.2888,-0.2226,0.8343,0.8631,0.795,1.0979,1.0896,1.1801,1.3155,1.0547,1.0825,0.9114,0.8295,1.0013,0.8802,1.0513,1.4,1.3349,1.0204,1.0205,1.1053,0.9255,0.9659,1.2097,1.0465,0.8472,0.125,3.5964,3.1962,3.739,4.0817,3.8159,2.014,2.0294,1.8919,1.5758,10.46,94.7625,25.1449,11.8846,4.2758,235.422,0,95.7715,28.1104,18.9525,0,0,6.2486,132.7848,132.7848,0,20.3719,25.1449,0,106.6471,109.7714,3.1243,25.1449,0,0,75.81,42.9741,123.2245,0,0,0,0,4.2758,29.25,1.3295,0.7678,0.9561,0.1254,0.3103,0.7712,0.1049,0.6267,1.75,1.465,0.0726,5.5548,0.2315,1.4303,1.5707,0.1609,5.8614,1.5105,16.1311,14.5324,1.9573,1.4041,18.0096,8.5431,2.6644,3.6647,1.5363,0.6928,0,0,0,0,0,0,0,0,0,0,3.1049,2.0399,0.0138,-0.8015,2,0,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,1.396,16.0392,0,0.0219,3.9719,0,0,0,0,13.0627,2,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0.698,0,0.0219,0.9311,0,0.0219,2.0092,0.698,2.0731,2.0419,0,0.0219,1.0548,0,0,1.8461,0,0,13.0627,0,13.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,15,4,0,0,0,0,1,0,4.4999,0,0,0,7.6311,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9069,0.0863,4.0366,3.4303,0.7981,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act1
